Commodity,flow,mu,sd
"331410 Nonferrous Metal (excpt Aluminum)  Smeltd, Refined",import,21.822581218550358,0.28859277847648895
33142 Copper Rolling/drawing/extruding & Alloying,export,19.33817703107711,0.20081729712578772
33142 Copper Rolling/drawing/extruding & Alloying,import,19.581491216225295,0.3378908075736128
"331420 Copper Rolling, Drawing & Extruding, & Alloying",export,19.33817703107711,0.20081729712578772
"331420 Copper Rolling, Drawing & Extruding, & Alloying",import,19.581491216225295,0.3378908075736128
33149 Other Nonferrous Roll/draw/extruding/alloying,export,20.16586233183943,0.23812884298619516
33149 Other Nonferrous Roll/draw/extruding/alloying,import,20.39539763398844,0.8509041409764271
331491 Other Nonferrous Metals Roll/draw/extruding,export,20.055218402079678,0.26220599371420195
331491 Other Nonferrous Metals Roll/draw/extruding,import,20.328481104490184,0.8896957643688397
331492 Other Nonferrous Secondary Smelt/refine/alloying,export,17.863626990761315,0.20445513286610384
331492 Other Nonferrous Secondary Smelt/refine/alloying,import,17.326947446261197,0.2974100591520033
3315 Foundries,export,17.978202326544135,0.166404892680309
3315 Foundries,import,18.639956884756817,0.13802738390336663
33151 Ferrous Metal Foundries,export,17.7748026943698,0.1718286688325497
33151 Ferrous Metal Foundries,import,18.52563547876309,0.15051310087862216
331511 Iron Foundries,export,17.696863393463282,0.26171837970949563
331511 Iron Foundries,import,18.321467715962967,0.1780281558597897
33152 Nonferrous Metal,export,16.273898653521353,0.20848184041612985
33152 Nonferrous Metal,import,16.365983509916653,0.28919414347535394
331523 Nonferrous Metal Die-casts,export,16.273898653521353,0.20848184041612985
331523 Nonferrous Metal Die-casts,import,16.288573123918376,0.3038483578556974
"332 Fabricated Metal Products, Nesoi",export,22.109202568335643,0.11067587423173807
"332 Fabricated Metal Products, Nesoi",import,22.592535643035333,0.1544515119371111
3321 Crowns/closures/seals & Other Packing Accessories,export,18.01281528511444,0.24956889840137475
3321 Crowns/closures/seals & Other Packing Accessories,import,18.264753907624026,0.3652829610378731
33211 Crowns/closures/seals & Other Packing Accessories,export,18.01281528511444,0.24956889840137475
33211 Crowns/closures/seals & Other Packing Accessories,import,18.264753907624026,0.3652829610378731
332111 Iron And Steel Forged,export,13.424299487225442,2.1473492087758994
332111 Iron And Steel Forged,import,16.43936034448256,0.8457560389596502
332112 Nonferrous Forged,export,16.52088690371275,0.20847092200825254
332112 Nonferrous Forged,import,14.79689412908355,0.6577535563918525
"332119 Metal Crowns, Closure,&other Metal Stamp (ex Auto)",export,17.62211657348285,0.1465862614708327
"332119 Metal Crowns, Closure,&other Metal Stamp (ex Auto)",import,17.994124860375415,0.2743854383556248
3322 Cutlery & Handtools,export,19.35751614573894,0.08233442215661754
3322 Cutlery & Handtools,import,20.49612737560864,0.17405763402518104
33221 Cutlery & Handtools,export,19.35751614573894,0.08233442215661754
33221 Cutlery & Handtools,import,20.49612737560864,0.17405763402518104
"332215 Metal Kitchen Cookware, Uten, Cut,&flat(exc Preci)",export,18.05873659890646,0.10977800514282464
"332215 Metal Kitchen Cookware, Uten, Cut,&flat(exc Preci)",import,19.85066259743734,0.22115735892497954
332216 Saw Blades & Handtools,export,19.037444189622704,0.08763950096675852
332216 Saw Blades & Handtools,import,19.748126756523675,0.14149761760915028
3323 Architectural & Structural Metals,export,18.980391706667223,0.1502863106769879
3323 Architectural & Structural Metals,import,20.20169143326824,0.28586801120096766
33231 Plate Work & Fabricated Structural Products,export,18.53228501365375,0.18021409835785043
33231 Plate Work & Fabricated Structural Products,import,19.858894763475682,0.30457242109010746
332311 Prefab Metal Buildings & Components,export,16.87007564679801,0.41657134478833613
332311 Prefab Metal Buildings & Components,import,16.308484785007607,0.377048530169187
332312 Fabricated Structural Metals,export,18.275482117708606,0.17296174948673368
332312 Fabricated Structural Metals,import,19.826682064962906,0.3063887733231223
332313 Other Metal Container,export,14.494976327429509,0.7785874939217065
332313 Other Metal Container,import,13.196650905924015,0.8045592631865214
33232 Ornamental & Architectural Metal Products,export,17.95596132926525,0.12835323919713798
33232 Ornamental & Architectural Metal Products,import,18.958672206320372,0.25962747388236923
332321 Metal Windows & Doors,export,17.270257300836736,0.14958656904093043
332321 Metal Windows & Doors,import,18.459406024478252,0.3097530093036837
332322 Sheet Metal Works,export,16.560788693105604,0.31900149229571123
332322 Sheet Metal Works,import,15.890928875948179,0.43388919944219
332323 Ornamental & Architectural Metal Works,export,16.49196723724649,0.2629310869211548
332323 Ornamental & Architectural Metal Works,import,17.8744743319672,0.225916476121279
"3324 Boilers, Tanks & Shipping Containers",export,19.721784718438226,0.14840363192847136
"3324 Boilers, Tanks & Shipping Containers",import,19.948776195245273,0.2593672934789691
33241 Power Boilers & Heat Exchangers,export,18.83556871710765,0.23895188320233843
33241 Power Boilers & Heat Exchangers,import,19.01548675433513,0.17585727285945615
332410 Power Boilers & Heat Exchangers,export,18.83556871710765,0.23895188320233843
332410 Power Boilers & Heat Exchangers,import,19.01548675433513,0.17585727285945615
33242 Metal Tanks (heavy Gauge),export,18.54035002820873,0.158667148680941
33242 Metal Tanks (heavy Gauge),import,18.69845132142475,0.34815877954389324
332420 Metal Tanks (heavy Gauge),export,18.54035002820873,0.158667148680941
332420 Metal Tanks (heavy Gauge),import,18.69845132142475,0.34815877954389324
33243 Light Gauge Metal Containers,export,18.41941990292951,0.16731648487875644
33243 Light Gauge Metal Containers,import,18.74172874320811,0.4379514780718455
332431 Metal Cans,export,17.082784437526822,0.3031634372978254
332431 Metal Cans,import,17.29426266410427,0.6254492483224761
332439 Other Metal Containers,export,18.082693368421037,0.27226696469063805
332439 Other Metal Containers,import,18.41747617718912,0.46902304434203335
3325 Hardware,export,19.43013434847026,0.14135414435862265
3325 Hardware,import,20.35282255156008,0.14294760072586796
33251 Hardware,export,19.43013434847026,0.14135414435862265
33251 Hardware,import,20.35282255156008,0.14294760072586796
332510 Hardware,export,19.43013434847026,0.14135414435862265
332510 Hardware,import,20.35282255156008,0.14294760072586796
3326 Springs & Wire Products,export,18.818039518455198,0.1163249141266948
3326 Springs & Wire Products,import,19.476445781655734,0.17046497978704075
33261 Springs & Wire Products,export,18.818039518455198,0.1163249141266948
33261 Springs & Wire Products,import,19.476445781655734,0.17046497978704075
332613 Springs,export,17.918895647223774,0.12066594601242812
332613 Springs,import,18.362288964626977,0.18099112786515584
332618 Other Fabricated Wire Products,export,18.294609667052722,0.1223414492413525
332618 Other Fabricated Wire Products,import,19.074113801501554,0.1955391305421418
3327 Bolts/nuts/scrws/rivts/washrs & Other Turned Prods,export,19.832205088690575,0.21622950416583364
3327 Bolts/nuts/scrws/rivts/washrs & Other Turned Prods,import,20.02316484809264,0.19087983801764402
33272 Bolts/nuts/scrws/rivts/washrs & Other Turned Prods,export,19.832205088690575,0.21622950416583364
33272 Bolts/nuts/scrws/rivts/washrs & Other Turned Prods,import,20.02316484809264,0.19087983801764402
332722 Bolts/nuts/scrws/rivts/washrs & Other Turned Prods,export,19.780582601231888,0.13998015621195808
332722 Bolts/nuts/scrws/rivts/washrs & Other Turned Prods,import,20.00766287415848,0.17060517216464355
3329 Other Fabricated Metal Products,export,21.55167779863975,0.10698338851188026
3329 Other Fabricated Metal Products,import,21.83745459205386,0.12281858629907791
33291 Metal Valves,export,20.83095086385502,0.08604110374543272
33291 Metal Valves,import,21.08071632830458,0.09882701242282481
332911 Industrial Valves,export,20.465903921688476,0.09609861426494555
332911 Industrial Valves,import,20.6420808798955,0.11658661185011163
332912 Fluid Power Valves & Hose Fittings,export,18.920942185712807,0.14719165542902257
332912 Fluid Power Valves & Hose Fittings,import,19.069943588300955,0.13763367296229245
332913 Plumbing Fixtures Fittings & Trim,export,17.238402639803684,0.10175732885862587
332913 Plumbing Fixtures Fittings & Trim,import,18.6149333832143,0.16801291243767233
332919 Other Metal Valves & Pipe Fittings,export,18.568960501885034,0.7910697443350918
332919 Other Metal Valves & Pipe Fittings,import,18.845434572924596,0.8087956050489551
33299 Other Fabricated Metal Products,export,20.87863402737706,0.16823470942683952
33299 Other Fabricated Metal Products,import,21.197278835478464,0.1814201896941524
332991 Ball & Roller Bearings,export,19.40153199093152,0.1273929842172001
332991 Ball & Roller Bearings,import,19.63683063035411,0.13092387595216995
332992 Small Arms Ammunition,export,17.51064573856743,0.3863336839619401
332992 Small Arms Ammunition,import,17.888478525714238,0.37711181108408626
332993 Ammunition (except Small Arms),export,17.989846448155582,0.6964255000249627
332993 Ammunition (except Small Arms),import,16.10311842456885,0.51033551410004
332994 Small Arms,export,18.518110022961356,0.2939473707722464
332994 Small Arms,import,19.09946347246723,0.2797026060820891
332999 Other Miscellaneous Fabricated Metal Products,export,20.257221496725844,0.13702714600186341
332999 Other Miscellaneous Fabricated Metal Products,import,20.65776861176781,0.1463005271487373
"333 Machinery, Except Electrical",export,23.186339998769025,0.1199178690233785
"333 Machinery, Except Electrical",import,23.470846973712476,0.1679985547533222
3331 Ag & Construction &  Machinery,export,21.568731166075086,0.14721660013326002
3331 Ag & Construction &  Machinery,import,21.800684810547448,0.24574008664349437
33311 Agricultural Implements,export,20.435983118665984,0.17385796586181526
33311 Agricultural Implements,import,20.670809130003985,0.2792130957096335
333111 Farm Machinery & Equipment,export,20.26561636017989,0.17296594658700426
333111 Farm Machinery & Equipment,import,20.509802468679034,0.27987566147530885
333112 Lawn And Garden Tractor And Home Lawn And Garden E,export,18.553408987950732,0.3026578903973789
333112 Lawn And Garden Tractor And Home Lawn And Garden E,import,18.720461043639194,0.4097027716242066
33312 Construction Machinery,export,20.861984002752756,0.161465142180225
33312 Construction Machinery,import,21.302071589247806,0.2511172985244602
333120 Construction Machinery,export,20.861984002752756,0.161465142180225
333120 Construction Machinery,import,21.302071589247806,0.2511172985244602
33313 Mining & Oil & Gas Field Machinery,export,19.826629943009653,0.30325217532597304
33313 Mining & Oil & Gas Field Machinery,import,19.07832526916777,0.2568128211354859
333131 Mining Machinery & Equipment,export,18.978655733428248,0.15714991893447905
333131 Mining Machinery & Equipment,import,18.641270638169075,0.23184837388251955
333132 Oil & Gas Field Machinery & Equipment,export,19.237868176658623,0.4372808044102036
333132 Oil & Gas Field Machinery & Equipment,import,17.988704496875982,0.4482957114108388
3332 Industrial Machinery,export,21.4830278385347,0.22077861738490218
3332 Industrial Machinery,import,21.548814825876132,0.1604278389087083
33324 Industrial Machinery,export,21.4830278385347,0.22077861738490218
33324 Industrial Machinery,import,21.548814825876132,0.1604278389087083
333241 Food Product Machinery,export,18.414271556053293,0.1465283653686731
333241 Food Product Machinery,import,18.78746297803075,0.23193929047175993
333242 Semiconductor Machinery,export,21.139327499836924,0.2896513672223175
333242 Semiconductor Machinery,import,20.828117388974352,0.19245783527330354
"333243 Sawmill, Woodworking, & Paper Machinery",export,18.252035659796196,0.131966392652782
"333243 Sawmill, Woodworking, & Paper Machinery",import,19.37046196083403,0.19725402492803698
3333 Commercial & Service Industry Machinery,export,20.560324723242474,0.1779810158343605
3333 Commercial & Service Industry Machinery,import,20.726002285728413,0.17657641434912388
33331 Commercial & Service Industry Machinery,export,20.560324723242474,0.1779810158343605
33331 Commercial & Service Industry Machinery,import,20.726002285728413,0.17657641434912388
3334 Hvac & Commercial Refrigeration Equipment,export,20.328699506423806,0.11816908217371573
3334 Hvac & Commercial Refrigeration Equipment,import,21.090912335933925,0.24636775867612853
33341 Hvac & Commercial Refrigeration Equipment,export,20.328699506423806,0.11816908217371573
33341 Hvac & Commercial Refrigeration Equipment,import,21.090912335933925,0.24636775867612853
333413 Indust & Comm Fan & Blower &air Purification Equip,export,18.802552007492913,0.16767288215679368
333413 Indust & Comm Fan & Blower &air Purification Equip,import,19.402391017551356,0.2630947633716016
333414 Heating Equipment (exc Warm Air Furnaces),export,17.958154521468273,0.19699181298233526
333414 Heating Equipment (exc Warm Air Furnaces),import,18.53691269435437,0.22279819892127806
333415 Ac/warm Air Htg & Commercial Refrig Equip,export,19.951971308875716,0.12240568521188837
333415 Ac/warm Air Htg & Commercial Refrig Equip,import,20.77711021508848,0.27943116894429526
3335 Metalworking Machinery,export,20.156793417837516,0.12427625870987671
3335 Metalworking Machinery,import,20.897159365184383,0.13102094923764235
33351 Metalworking Machinery,export,20.156793417837516,0.12427625870987671
33351 Metalworking Machinery,import,20.897159365184383,0.13102094923764235
333511 Industrial Molds,export,18.34921679003642,0.16930852161054896
333511 Industrial Molds,import,19.118432611010466,0.12328079927665199
"333514 Special Dies/tools, Die Sets, Jigs & Fixtures",export,17.217213311933683,0.25275010148761495
"333514 Special Dies/tools, Die Sets, Jigs & Fixtures",import,18.10287198820297,0.2065270706788459
333515 Cutting Tools & Machine Tool Accessories,export,18.483147531144127,0.2226005798491822
333515 Cutting Tools & Machine Tool Accessories,import,19.28352022171151,0.2113495087739747
333517 Machine Tools,export,19.53269777124116,0.14166714759161117
333517 Machine Tools,import,20.221473310111776,0.13767455105446558
333519 Rolling Mill & Other Metalworking Machinery,export,17.16934169199739,0.32539756739099224
333519 Rolling Mill & Other Metalworking Machinery,import,17.97565890367804,0.40845354842746073
"3336 Engines, Turbines & Power Transmsn Equip",export,21.46628607359235,0.1330378281910387
"3336 Engines, Turbines & Power Transmsn Equip",import,21.450623556190187,0.10801324456275319
"33361 Engines, Turbines & Power Transmsn Equip",export,21.46628607359235,0.1330378281910387
"33361 Engines, Turbines & Power Transmsn Equip",import,21.450623556190187,0.10801324456275319
333611 Turbines & Turbine Generator Sets,export,20.332698394132375,0.24559733729490893
333611 Turbines & Turbine Generator Sets,import,19.73618382133464,0.2179984369157666
333612 Speed Changers/industrial High-speed Drives/gears,export,19.108029905915846,0.13962741125546516
333612 Speed Changers/industrial High-speed Drives/gears,import,19.692185315040447,0.12338423394106078
333613 Mechanical Power Transmission Equipment,export,19.06382489691786,0.24356489428139605
333613 Mechanical Power Transmission Equipment,import,19.14964296705057,0.15341178997132804
333618 Other Engine Equipment,export,20.738737125374623,0.14949716132578914
333618 Other Engine Equipment,import,20.836772014694695,0.14320920369647616
3339 Other General Purpose Machinery,export,21.82887566133424,0.12960906680464396
3339 Other General Purpose Machinery,import,22.255561515169735,0.1724151043230118
33391 Pumps & Compressors,export,20.568082408701304,0.09585359148266616
33391 Pumps & Compressors,import,20.70437065838613,0.13405810717047092
333912 Air & Gas Compressors,export,19.923545324952443,0.10348692883448432
333912 Air & Gas Compressors,import,20.12538713174797,0.14931945021629314
33392 Material Handling Equipment,export,19.91698221383822,0.16176523821882655
33392 Material Handling Equipment,import,20.499700607511596,0.307404040780806
333921 Elevators & Moving Stairways,export,17.37351242716073,0.15277435276931106
333921 Elevators & Moving Stairways,import,17.83583389358021,0.18249373796423168
333922 Conveyors & Conveying Equipment,export,18.356924035726898,0.15899634369457832
333922 Conveyors & Conveying Equipment,import,19.149907097189654,0.2816671976376219
"333923 Overhead Cranes, Hoists & Monorail Systems",export,18.07809994964539,0.29307961059187826
"333923 Overhead Cranes, Hoists & Monorail Systems",import,18.529284464342354,0.5537426433976986
333924 Indust. Trucks/tractors/trailers/stacker Machinery,export,19.30809384552534,0.20008484371046328
333924 Indust. Trucks/tractors/trailers/stacker Machinery,import,19.843767695043653,0.3108382024412461
33399 Other General Purpose Machinery,export,21.259667058172155,0.16692521150064968
33399 Other General Purpose Machinery,import,21.764985835752395,0.15517304515004163
333991 Power-driven Handtools,export,18.527345898198327,0.12472397250218638
333991 Power-driven Handtools,import,19.988603953725562,0.22399833007821562
333992 Welding & Soldering Equipment,export,18.46239974722275,0.18043151309987188
333992 Welding & Soldering Equipment,import,18.720320516464902,0.14203116646534658
333993 Packaging Machinery,export,18.34429984498704,0.13243307520156491
333993 Packaging Machinery,import,19.488773080497854,0.24036496373610686
333994 Industrial Furnaces & Ovens,export,18.144469617744377,0.17900146016746554
333994 Industrial Furnaces & Ovens,import,18.07893356456308,0.20216219338031646
333995 Fluid Power Cylinders & Actuators,export,18.63165862136189,0.2130858731278521
333995 Fluid Power Cylinders & Actuators,import,18.990626353740964,0.16281245858772814
333996 Fluid Power Pumps & Motors,export,19.227636414188044,0.16061888057609272
333996 Fluid Power Pumps & Motors,import,19.631372760113862,0.18551436865434198
334 Computer & Electronic Products,export,23.60203639552035,0.08090405466014738
334 Computer & Electronic Products,import,24.273353153953877,0.15609215434178333
3341 Computer Equipment,export,22.082962407480927,0.09326528188010857
3341 Computer Equipment,import,22.914463690488812,0.19543694240049525
33411 Computer Equipment,export,22.082962407480927,0.09326528188010857
33411 Computer Equipment,import,22.914463690488812,0.19543694240049525
334111 Electronic Computers,export,20.925808617640566,0.1528244923187014
334111 Electronic Computers,import,22.553484403375524,0.24794601869225139
334112 Computer Storage Devices,export,19.928021748229867,0.16457854804861932
334112 Computer Storage Devices,import,20.46318112372333,0.19477812832330896
334118 Computer Terminals &other Comput Peripheral Equip,export,21.511999104760125,0.11551544452515615
334118 Computer Terminals &other Comput Peripheral Equip,import,21.360310465614504,0.12762698046046989
3342 Communications Equipment,export,21.8817130021524,0.12208205285540653
3342 Communications Equipment,import,22.996381693500048,0.18089475482387085
33421 Telephone Apparatus,export,18.03838646914718,0.2751653708734757
33421 Telephone Apparatus,import,18.776787539655576,0.2494978459782008
334210 Telephone Apparatus,export,18.03838646914718,0.2751653708734757
334210 Telephone Apparatus,import,18.776787539655576,0.2494978459782008
33422 Radio/tv Broadcast & Wireless Communication Equip,export,21.840651436520744,0.12198611928526636
33422 Radio/tv Broadcast & Wireless Communication Equip,import,22.966989927548877,0.18447574412604958
334220 Radio/tv Broadcast & Wireless Communication Equip,export,21.840651436520744,0.12198611928526636
334220 Radio/tv Broadcast & Wireless Communication Equip,import,22.966989927548877,0.18447574412604958
33429 Other Communications Equipment,export,17.868940899143617,0.1417085286376493
33429 Other Communications Equipment,import,18.69098675986157,0.133666509608931
334290 Other Communications Equipment,export,17.868940899143617,0.1417085286376493
334290 Other Communications Equipment,import,18.69098675986157,0.133666509608931
3343 Audio & Video Equipment,export,20.35396371795117,0.1960894035197329
3343 Audio & Video Equipment,import,21.777167000284212,0.24608116809157163
33431 Audio & Video Equipment,export,20.35396371795117,0.1960894035197329
33431 Audio & Video Equipment,import,21.777167000284212,0.24608116809157163
334310 Audio & Video Equipment,export,20.35396371795117,0.1960894035197329
334310 Audio & Video Equipment,import,21.777167000284212,0.24608116809157163
3344 Semiconductors & Other Electronic Components,export,22.370407804461557,0.12450009258192148
3344 Semiconductors & Other Electronic Components,import,22.701362579809544,0.1988251005758081
33441 Semiconductors & Other Electronic Components,export,22.370407804461557,0.12450009258192148
33441 Semiconductors & Other Electronic Components,import,22.701362579809544,0.1988251005758081
334412 Printed Circuits,export,18.593574263023513,0.20357039491539114
334412 Printed Circuits,import,18.98920835483527,0.15442979858153622
334413 Semiconductors & Related Devices,export,22.14613365338741,0.1410917368385279
334413 Semiconductors & Related Devices,import,22.092635621060968,0.18303553181986326
"334416 Capacitors, Resistors, Coils, Trnsfors,&oth Induct",export,19.658551412273635,0.15331746233771346
"334416 Capacitors, Resistors, Coils, Trnsfors,&oth Induct",import,19.825827455551096,0.19385263959247054
"334417 Electronic Connectors, Including Parts",export,19.163900713676043,0.0921250456815833
"334417 Electronic Connectors, Including Parts",import,19.13459005932259,0.12218451620555983
334418 Printed Circuit Assemblies (electronic Assemblies),export,17.760839672188528,0.204180657762987
334418 Printed Circuit Assemblies (electronic Assemblies),import,21.298381251406244,0.3011225254061325
334419 Other Electronic Components,export,19.528597284948592,0.18218832732522128
334419 Other Electronic Components,import,20.340985082044714,0.3120819699315751
3345 Navigational/measuring/medical/control Instrument,export,22.18572712672147,0.11123341565665024
3345 Navigational/measuring/medical/control Instrument,import,22.309028388940828,0.1424999365134425
33451 Navigational/measuring/medical/control Instruments,export,22.18572712672147,0.11123341565665024
33451 Navigational/measuring/medical/control Instruments,import,22.309028388940828,0.1424999365134425
334510 Electromedical Apparatus,export,20.733747419716313,0.20770663560677444
334510 Electromedical Apparatus,import,20.867351683849886,0.28121967257136427
"334511 Search, Detection & Navigation Instruments",export,19.593787995282156,0.2207247426353948
"334511 Search, Detection & Navigation Instruments",import,20.137508371016768,0.17442191454938635
334512 Automatic Environmental Controls,export,17.553187711082167,0.5861751131200481
334512 Automatic Environmental Controls,import,18.680213152915325,0.19198600732108534
334513 Industrial Process Controls,export,20.30186431454842,0.0877807528855336
334513 Industrial Process Controls,import,20.30708368808821,0.08251156550736811
334514 Total Fluid Meters & Counting Devices,export,17.950868363753806,0.14808128749276409
334514 Total Fluid Meters & Counting Devices,import,19.071658465043033,0.14690303474582175
334515 Electricity Measuring/testing Instruments,export,20.321820290577154,0.09425881097182803
334515 Electricity Measuring/testing Instruments,import,20.261262881177927,0.1575798781150619
334516 Analytical Laboratory Instruments,export,20.216615464094637,0.25663118655840694
334516 Analytical Laboratory Instruments,import,20.175911515382673,0.15086996617640402
334517 Irradiation Apparatus,export,19.62966961216123,0.10763250333334605
334517 Irradiation Apparatus,import,19.65155726153878,0.11460800449405122
334519 Other Measuring & Controlling Devices,export,20.147316051256205,0.19341769593472413
334519 Other Measuring & Controlling Devices,import,20.2116122210364,0.19287434536056883
3346 Magnetic & Optical Media,export,19.8765721835462,0.3178747511147251
3346 Magnetic & Optical Media,import,20.665193670948902,0.31896226446619574
33461 Magnetic & Optical Media,export,19.8765721835462,0.3178747511147251
33461 Magnetic & Optical Media,import,20.665193670948902,0.31896226446619574
"335 Electrical Equipment, Appliances & Components",export,22.344052456023157,0.09650818449878705
"335 Electrical Equipment, Appliances & Components",import,23.115736199978148,0.21255294917898218
3351 Electric Lighting Equipment,export,19.147227242445965,0.11633821183869951
3351 Electric Lighting Equipment,import,20.894871022842874,0.158661809797484
"3352 Household Appliances And Misc Machines, Nesoi",export,20.334634528139148,0.2536530782222564
"3352 Household Appliances And Misc Machines, Nesoi",import,21.73499159168878,0.2263406135732936
33521 Small Electrical Appliances,export,19.7976313619012,0.4703798852554051
33521 Small Electrical Appliances,import,20.88373748842982,0.2632491156720338
335210 Small Electrical Appliances,export,19.7976313619012,0.4703798852554051
335210 Small Electrical Appliances,import,20.88373748842982,0.2632491156720338
33522 Major Appliances,export,19.38777415400384,0.10882104134023886
33522 Major Appliances,import,21.1733689842722,0.22009908217635252
3353 Electrical Equipment,export,21.244607963621306,0.13214105042263655
3353 Electrical Equipment,import,21.847492724093225,0.17575726178694356
33531 Electrical Equipment,export,21.244607963621306,0.13214105042263655
33531 Electrical Equipment,import,21.847492724093225,0.17575726178694356
335311 Power/distribution/specialty Transformers,export,17.633705593240094,0.2550529541451251
335311 Power/distribution/specialty Transformers,import,19.37876573351112,0.2820398511034467
335312 Motors & Generators,export,20.189363489087448,0.1554846705664
335312 Motors & Generators,import,20.87160266763266,0.15803943231855588
335313 Switchgear & Switchboard Apparatus,export,20.105119593475823,0.12928052263032885
335313 Switchgear & Switchboard Apparatus,import,20.84286984773332,0.18695584283103667
335314 Relays & Industrial Controls,export,20.04909807588809,0.14617976674645294
335314 Relays & Industrial Controls,import,20.07648910375392,0.18046881909943602
"3359 Electrical Equipment & Components, Nesoi",export,21.621279537766508,0.12744235840278278
"3359 Electrical Equipment & Components, Nesoi",import,22.06884549755808,0.31738137610996275
33591 Batteries,export,19.751935273982806,0.17141919850818196
33591 Batteries,import,20.624615908776708,0.5885328815909526
33592 Communication & Energy Wires & Cables,export,20.06114269920935,0.3131465312614521
33592 Communication & Energy Wires & Cables,import,20.250916653795084,0.334497796006599
335921 Fiber Optic Cable,export,18.494802618181286,0.2975705154380597
335921 Fiber Optic Cable,import,18.535320235549552,0.4712562247742902
"335929 Communication & Energy Wire, Nesoi",export,19.74683152098333,0.5641907913293496
"335929 Communication & Energy Wire, Nesoi",import,19.973214251252095,0.517178979388621
33593 Wiring Devices,export,20.22398870553919,0.13700241192850354
33593 Wiring Devices,import,20.148901048199807,0.16531852788590598
335931 Current-carrying Wiring Devices,export,20.16861827084143,0.1203271566406029
335931 Current-carrying Wiring Devices,import,20.08761388354536,0.14215147930338984
335932 Noncurrent-carrying Wiring Devices,export,17.190803823412573,0.5473267111169335
335932 Noncurrent-carrying Wiring Devices,import,17.218756465148694,0.6097246792820562
"33599 Electrical Equipment & Components, Nesoi",export,20.622360089511357,0.2678061104867763
"33599 Electrical Equipment & Components, Nesoi",import,21.21676821642609,0.315790538112749
335991 Carbon & Graphite Products,export,18.690938064257065,0.16558605452828704
335991 Carbon & Graphite Products,import,18.41740001543874,0.25472411202053513
"335999 Misc Electrical Equipment & Components, Nesoi",export,20.461662736055874,0.2936295451176049
"335999 Misc Electrical Equipment & Components, Nesoi",import,21.151323978938233,0.32689882389570546
336 Transportation Equipment,export,23.800882599677898,0.18824835845396787
336 Transportation Equipment,import,24.199377186807524,0.16600040075040173
3361 Motor Vehicles,export,22.39439407580512,0.256099389258004
3361 Motor Vehicles,import,23.537023366624805,0.21237828119567695
"33611 Autos & Light Duty Motor Vehicles, Incl Chassis",export,22.284116149579276,0.26617305648992395
"33611 Autos & Light Duty Motor Vehicles, Incl Chassis",import,23.463156767209227,0.20992806185017196
33612 Heavy Duty Trucks & Chassis,export,20.112906708064106,0.2751567463189068
33612 Heavy Duty Trucks & Chassis,import,20.871200134715277,0.3262909877909195
336120 Heavy Duty Trucks & Chassis,export,20.112906708064106,0.2751567463189068
336120 Heavy Duty Trucks & Chassis,import,20.871200134715277,0.3262909877909195
3362 Motor Vehicle Bodies & Trailers,export,20.73853948098198,0.19457204113473142
3362 Motor Vehicle Bodies & Trailers,import,19.62390167223961,0.21440798988432777
33621 Motor Vehicle Bodies & Trailers,export,20.73853948098198,0.19457204113473142
33621 Motor Vehicle Bodies & Trailers,import,19.62390167223961,0.21440798988432777
336211 Motor Vehicle Bodies,export,20.40920841871976,0.2512940493300973
336211 Motor Vehicle Bodies,import,17.415279551130535,0.9378906683216864
336212 Truck Trailers,export,18.61452081958294,0.2380068600604422
336212 Truck Trailers,import,19.124762455098328,0.38377815645423025
336213 Motor Homes,export,17.28925102383543,0.4807654680293733
336213 Motor Homes,import,16.94696412024297,0.26254989766688475
336214 Transportation Equip Nesoi Incl Trailers & Campers,export,18.53378593631225,0.4027883464555689
336214 Transportation Equip Nesoi Incl Trailers & Campers,import,17.657804240142497,0.3670484754589009
3363 Motor Vehicle Parts,export,22.220707051978515,0.20345790319871143
3363 Motor Vehicle Parts,import,23.022695024702067,0.1724320325455244
33631 Motor Vehicle Gasoline Engines & Engine Parts,export,20.49594285284977,0.22424115847057535
33631 Motor Vehicle Gasoline Engines & Engine Parts,import,21.137008117834068,0.1683763436649051
336310 Motor Vehicle Gasoline Engines & Engine Parts,export,20.49594285284977,0.22424115847057535
336310 Motor Vehicle Gasoline Engines & Engine Parts,import,21.137008117834068,0.1683763436649051
33632 Motor Vehicle Electrical & Electronic Equipment,export,20.173056724168134,0.16179128855537095
33632 Motor Vehicle Electrical & Electronic Equipment,import,21.301238092709472,0.17435303142613912
"336320 Motor Vehicle Electrical & Electronic Equip, Nesoi",export,20.173056724168134,0.16179128855537095
"336320 Motor Vehicle Electrical & Electronic Equip, Nesoi",import,21.301238092709472,0.17435303142613912
33633 Motor Vehicle Steering & Suspension Parts,export,20.685632891808975,0.21676816224984055
33633 Motor Vehicle Steering & Suspension Parts,import,21.11763120569207,0.1880990764150692
336330 Motor Vehicle Steering & Suspension Parts,export,20.685632891808975,0.21676816224984055
336330 Motor Vehicle Steering & Suspension Parts,import,21.11763120569207,0.1880990764150692
33634 Motor Vehicle Brake Systems,export,19.29753776472559,0.1877959021427723
33634 Motor Vehicle Brake Systems,import,19.982473512807555,0.1674352247534106
336340 Motor Vehicle Brake Systems,export,19.29753776472559,0.1877959021427723
336340 Motor Vehicle Brake Systems,import,19.982473512807555,0.1674352247534106
33635 Motor Vehicle Transmission & Power Train Parts,export,19.471302886005574,0.2665793312251636
